SEX_clean,EDUCATION_clean,MARRIAGE_clean,age_group,limit_group,LIMIT_BAL,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,max_delay,avg_delay,recent_delay,late_payment_count,severe_delay_count,is_ever_late,total_bill,avg_bill,max_bill,bill_std,bill_trend,total_payment,avg_payment,max_payment,payment_std,payment_trend,payment_ratio,credit_utilization,bill_to_limit_ratio,payment_to_limit_ratio,recent_pay_to_bill_ratio,actual_default,predicted_default,default_probability,actual_label,predicted_label
Female,University,Single,31-40,Very High,360000.0,33,0,0,0,0,0,0,7157.0,8446.0,9034.0,8340.0,3144.0,0.0,2000.0,1501.0,1000.0,900.0,0.0,0.0,0,0.0,0,0,0,0,36121.0,6020.166666666667,9034.0,3637.4886070841058,7157.0,5401.0,900.1666666666666,2000.0,800.1500900872703,2000.0,0.1495252069391898,0.016722685185138735,0.1003361111108324,0.015002777777736103,0.27944669550378,0,0,0.26235504557686107,Tidak Default,Tidak Default
Female,University,Married,31-40,Medium,80000.0,36,-1,-1,-1,-1,-1,-1,1689.0,8638.0,5702.0,2980.0,1260.0,7868.0,8638.0,5723.0,2980.0,1260.0,7868.0,2198.0,0,0.0,0,0,0,0,28137.0,4689.5,8638.0,3175.0757943709,-6179.0,28667.0,4777.833333333333,8638.0,3085.6523729459004,6440.0,1.0188364075410017,0.05861874999926727,0.3517124999956036,0.35833749999552084,5.114268795077401,0,0,0.27417027430581525,Tidak Default,Tidak Default
Male,High School,Single,41-50,Medium,80000.0,44,0,0,0,0,-1,-1,55297.0,56677.0,57687.0,4500.0,4500.0,0.0,2300.0,2200.0,1005.0,4500.0,0.0,0.0,0,0.0,0,0,0,0,178661.0,29776.833333333332,57687.0,29388.336757405425,55297.0,10005.0,1667.5,4500.0,1715.0327985201916,2300.0,0.055999910444607386,0.37221041666201404,2.2332624999720845,0.12506249999843672,0.041593576504302336,1,0,0.2561885460976434,Default,Tidak Default
Male,Graduate School,Single,20-30,Very High,290000.0,29,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.16666666666666666,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.6863872610843432,Default,Default
Female,Graduate School,Single,31-40,High,240000.0,33,0,0,0,0,0,0,61180.0,57174.0,73008.0,61310.0,39694.0,45301.0,23222.0,50192.0,10078.0,24694.0,28407.0,7458.0,0,0.0,0,0,0,0,337667.0,56277.833333333336,73008.0,12046.32665033896,15879.0,144051.0,24008.5,50192.0,15323.112265463567,15764.0,0.42660668646795036,0.23449097222124518,1.406945833327471,0.6002124999974991,0.37956848642727087,0,0,0.18065047489869374,Tidak Default,Tidak Default
Male,University,Married,41-50,Very High,250000.0,45,0,0,0,0,0,0,142001.0,135291.0,138084.0,100574.0,40066.0,38765.0,5084.0,6399.0,5000.0,2000.0,1615.0,2000.0,0,0.0,0,0,0,0,594781.0,99130.16666666667,142001.0,48574.74474422554,103236.0,22098.0,3683.0,6399.0,2050.1486775353633,3084.0,0.03715317066275292,0.39652066666508057,2.3791239999904836,0.08839199999964643,0.035802564770418495,0,0,0.21574742857921486,Tidak Default,Tidak Default
Female,High School,Married,60+,Medium,80000.0,65,0,0,0,0,0,0,82074.0,80260.0,82116.0,80299.0,81416.0,81617.0,3470.0,3750.0,3520.0,3069.0,3271.0,3262.0,0,0.0,0,0,0,0,487782.0,81297.0,82116.0,832.1567160096708,457.0,20342.0,3390.3333333333335,3750.0,239.3680569053997,208.0,0.041703055873234966,1.0162124999872975,6.097274999923784,0.25427499999682157,0.04227891902378002,0,0,0.28114440952684616,Tidak Default,Tidak Default
Male,Graduate School,Single,31-40,Very High,320000.0,31,-2,-2,-2,-2,-2,-2,4445.0,4959.0,4000.0,3992.0,1590.0,-10.0,4984.0,4121.0,4012.0,1598.0,0.0,0.0,0,0.0,0,0,0,0,18976.0,3162.6666666666665,4959.0,1939.0310638735693,4455.0,14715.0,2452.5,4984.0,2208.3526665820386,4984.0,0.7754532040063525,0.009883333333302447,0.05929999999981469,0.045984374999856296,1.121259842267433,0,0,0.2740810099501724,Tidak Default,Tidak Default
Male,University,Single,41-50,Medium,110000.0,47,0,0,0,0,0,0,72897.0,72755.0,71698.0,72418.0,72293.0,73954.0,3290.0,3200.0,2700.0,2800.0,3000.0,2650.0,0,0.0,0,0,0,0,436015.0,72669.16666666667,73954.0,756.0188930619834,-1057.0,17640.0,2940.0,3290.0,266.45825188948453,640.0,0.040457323715834416,0.6606287878727822,3.963772727236693,0.1603636363621785,0.04513217279112814,0,0,0.27134928158114247,Tidak Default,Tidak Default
Female,University,Married,31-40,Very High,270000.0,39,0,0,0,0,0,0,85827.0,87664.0,90515.0,91903.0,93864.0,96118.0,3000.0,4000.0,3403.0,3200.0,3479.0,4000.0,0,0.0,0,0,0,0,545891.0,90981.83333333333,96118.0,3829.723197134052,-10291.0,21082.0,3513.6666666666665,4000.0,412.0022653659402,-1000.0,0.03861943135160935,0.3369697530851717,2.0218185185110302,0.07808148148119229,0.03495403544298468,0,0,0.20737795365783612,Tidak Default,Tidak Default
Female,University,Single,20-30,Low,30000.0,28,2,2,2,2,2,2,20218.0,19607.0,21778.0,22124.0,22622.0,23002.0,0.0,2500.0,1000.0,1000.0,900.0,900.0,2,2.0,2,6,6,1,129351.0,21558.5,23002.0,1355.580134112329,-2784.0,6300.0,1050.0,2500.0,806.8457101577724,-900.0,0.048704687245953227,0.7186166666427127,4.311699999856277,0.209999999993,0.0,0,1,0.9149748335425265,Tidak Default,Default
Female,High School,Married,41-50,Medium,100000.0,50,2,0,0,3,3,2,53849.0,55030.0,61574.0,62470.0,61198.0,62524.0,2050.0,7500.0,2500.0,0.0,2500.0,2500.0,3,1.6666666666666667,2,4,4,1,356645.0,59440.833333333336,62524.0,3925.400688677102,-8675.0,17050.0,2841.6666666666665,7500.0,2480.003360212778,-450.0,0.047806642459454624,0.5944083333273893,3.5664499999643358,0.17049999999829502,0.038069416330144115,1,1,0.8897843079494492,Default,Default
Female,High School,Married,20-30,Medium,100000.0,24,-1,-1,-1,-1,-1,-2,440.0,470.0,470.0,470.0,0.0,0.0,500.0,470.0,470.0,0.0,0.0,0.0,0,0.0,0,0,0,0,1850.0,308.3333333333333,470.0,239.11642910236566,440.0,1440.0,240.0,500.0,263.13494636782855,500.0,0.7783783779576333,0.0030833333333025,0.018499999999815,0.014399999999856,1.1363636337809917,0,0,0.458348529558319,Tidak Default,Tidak Default
Female,High School,Married,31-40,Low,30000.0,38,2,2,0,0,2,2,5685.0,5448.0,7347.0,8024.0,7751.0,9607.0,0.0,2000.0,800.0,0.0,2000.0,0.0,2,1.3333333333333333,2,4,4,1,43862.0,7310.333333333333,9607.0,1554.9613071284657,-3922.0,4800.0,800.0,2000.0,979.7958971132713,0.0,0.10943413432790493,0.24367777776965518,1.4620666666179312,0.15999999999466666,0.0,1,1,0.9158124757877386,Default,Default
Male,Graduate School,Single,20-30,Medium,100000.0,26,0,0,0,-1,0,0,1847.0,3614.0,3252.0,42058.0,33171.0,18379.0,2000.0,2000.0,42058.0,500.0,2000.0,2000.0,0,0.0,0,0,0,0,102321.0,17053.5,42058.0,17257.433073896013,-16532.0,50558.0,8426.333333333334,42058.0,16487.005812659456,0.0,0.49411166817667823,0.17053499999829466,1.023209999989768,0.5055799999949442,1.0828370324402614,0,0,0.24395762859033135,Tidak Default,Tidak Default
Female,Graduate School,Single,20-30,Very High,310000.0,28,0,0,0,0,0,0,176565.0,152037.0,166900.0,154297.0,146844.0,146883.0,25532.0,50120.0,30000.0,20000.0,5807.0,5800.0,0,0.0,0,0,0,0,943526.0,157254.33333333334,176565.0,11982.042524822997,29682.0,137259.0,22876.5,50120.0,16680.846258508587,19732.0,0.14547452852370207,0.5072720430091163,3.0436322580546977,0.44277096774050717,0.1446039702084524,0,0,0.19560284547716153,Tidak Default,Tidak Default
Female,High School,Married,41-50,Very High,360000.0,45,0,0,0,0,0,-1,167370.0,183070.0,190369.0,185069.0,195069.0,27004.0,20000.0,16000.0,5000.0,20000.0,30000.0,10000.0,0,0.0,0,0,0,0,947951.0,157991.83333333334,195069.0,64854.98762444309,140366.0,101000.0,16833.333333333332,30000.0,8727.351641057363,10000.0,0.10654559149143095,0.43886620370248464,2.633197222214908,0.28055555555477624,0.11949572802700904,0,0,0.20833195330561213,Tidak Default,Tidak Default
Male,University,Married,31-40,Low,50000.0,38,0,0,0,0,0,0,46509.0,47072.0,47637.0,44429.0,27279.0,27318.0,2000.0,2000.0,2000.0,944.0,1118.0,1000.0,0,0.0,0,0,0,0,240244.0,40040.666666666664,47637.0,9929.42211141548,19191.0,9062.0,1510.3333333333333,2000.0,539.3365059651226,1000.0,0.037719984682082715,0.800813333317317,4.8048799999039025,0.1812399999963752,0.0430024296363499,0,0,0.3779404770544139,Tidak Default,Tidak Default
Female,High School,Married,31-40,High,230000.0,40,-1,-1,-1,-1,-1,-1,1856.0,32254.0,4805.0,1600.0,4712.0,3466.0,32254.0,4819.0,1600.0,4712.0,3466.0,3199.0,0,0.0,0,0,0,0,48693.0,8115.5,32254.0,11903.456098965544,-1610.0,50050.0,8341.666666666666,32254.0,11773.296576009061,29055.0,1.0278684821015778,0.03528478260854224,0.21170869565125344,0.21760869565122778,17.378232749257418,0,0,0.2418476293285788,Tidak Default,Tidak Default
Male,High School,Single,20-30,Low,30000.0,25,2,0,0,0,0,2,23421.0,24228.0,25331.0,26347.0,27508.0,30118.0,1500.0,1500.0,1439.0,1600.0,3200.0,0.0,2,0.6666666666666666,2,2,2,1,156953.0,26158.833333333332,30118.0,2426.512511129227,-6697.0,9239.0,1539.8333333333333,3200.0,1014.3175866890343,1500.0,0.05886475569081913,0.8719611110820457,5.231766666492274,0.3079666666564011,0.0640450877390357,1,1,0.8930745843414577,Default,Default
Male,Others/Unknown,Married,31-40,Medium,110000.0,36,0,0,0,0,0,0,58949.0,60131.0,61329.0,62402.0,63112.0,64325.0,3000.0,3000.0,3000.0,2500.0,3000.0,2500.0,0,0.0,0,0,0,0,370248.0,61708.0,64325.0,1977.0782483250377,-5376.0,17000.0,2833.3333333333335,3000.0,258.19888974716116,500.0,0.04591517037216699,0.5609818181767183,3.3658909090603104,0.1545454545440496,0.0508914485394003,0,0,0.2519661491540038,Tidak Default,Tidak Default
Male,High School,Single,41-50,Very High,327680.0,42,0,0,0,0,0,0,344011.0,336175.0,333048.0,277250.0,256365.0,243600.0,11219.0,11461.0,9100.0,8345.0,7783.0,9200.0,0,0.0,0,0,0,0,1790449.0,298408.1666666667,344011.0,44553.56590629606,100411.0,57108.0,9518.0,11461.0,1505.3671977295107,2019.0,0.031895909908614045,0.9106694539360229,5.464016723616138,0.17427978515571813,0.03261232925681849,1,0,0.4761289938010591,Default,Tidak Default
Female,University,Single,31-40,Medium,60000.0,31,0,0,0,0,0,2,59426.0,59643.0,61279.0,61017.0,30117.0,29526.0,2800.0,3200.0,2535.0,2331.0,0.0,1073.0,2,0.3333333333333333,0,1,1,1,301008.0,50168.0,61279.0,15778.314713555437,29900.0,11939.0,1989.8333333333333,3200.0,1211.1560455476688,1727.0,0.03966339765042901,0.8361333333193978,5.016799999916387,0.19898333333001694,0.04711742334925592,0,0,0.5138890730847432,Tidak Default,Tidak Default
Male,Graduate School,Single,41-50,Very High,340000.0,44,0,0,0,0,0,0,83059.0,85634.0,73950.0,59324.0,156094.0,110234.0,20000.0,5000.0,2000.0,112000.0,4234.0,4000.0,0,0.0,0,0,0,0,568295.0,94715.83333333333,156094.0,34380.97148375343,-27175.0,147234.0,24539.0,112000.0,43345.015007495385,16000.0,0.25908023121748547,0.2785759803913375,1.671455882348025,0.43304117646931456,0.2407926895310467,1,0,0.18837571883287538,Default,Tidak Default
Female,Graduate School,Single,20-30,High,160000.0,27,-1,-1,-1,-1,0,-1,288.0,451.0,1665.0,330.0,165.0,794.0,451.0,1680.0,330.0,0.0,794.0,2349.0,0,0.0,0,0,0,0,3693.0,615.5,1665.0,557.1515951695733,-506.0,5604.0,934.0,2349.0,899.8668790437839,-1898.0,1.5174654748124925,0.0038468749999759568,0.02308124999985574,0.03502499999978109,1.5659722167848187,0,0,0.4458206006882576,Tidak Default,Tidak Default
Male,Graduate School,Married,31-40,Very High,330000.0,37,-1,-1,-1,-1,-2,-2,8447.0,-1.0,176.0,0.0,0.0,0.0,0.0,177.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,8622.0,1437.0,8447.0,3434.9082083805383,8447.0,177.0,29.5,177.0,72.25994741210376,0.0,0.020528879607918247,0.004354545454532259,0.026127272727193552,0.000536363636362011,0.0,0,0,0.3683337187128935,Tidak Default,Tidak Default
Female,Graduate School,Single,20-30,High,150000.0,29,0,0,0,0,0,0,39215.0,49300.0,53030.0,65006.0,50515.0,0.0,11200.0,16000.0,12376.0,1109.0,0.0,0.0,0,0.0,0,0,0,0,257066.0,42844.333333333336,65006.0,22557.53086369753,39215.0,40685.0,6780.833333333333,16000.0,7210.50695628724,11200.0,0.158266748616471,0.2856288888869847,1.713773333321908,0.2712333333315251,0.28560499808018347,0,0,0.20043619117500144,Tidak Default,Tidak Default
Male,University,Married,51-60,Low,50000.0,54,2,2,2,2,2,2,48556.0,49240.0,48647.0,36411.0,32087.0,22909.0,1804.0,2045.0,1314.0,1268.0,0.0,2436.0,2,2.0,2,6,6,1,237850.0,39641.666666666664,49240.0,10956.109704939372,25647.0,8867.0,1477.8333333333333,2436.0,848.6470212442077,-632.0,0.03727979819198116,0.7928333333174766,4.75699999990486,0.1773399999964532,0.03715297800401283,1,1,0.8854360592261015,Default,Default
Female,University,Single,20-30,High,230000.0,29,0,0,0,0,0,0,33511.0,34892.0,31917.0,33361.0,34056.0,32353.0,2000.0,1600.0,2000.0,1500.0,1500.0,2000.0,0,0.0,0,0,0,0,200090.0,33348.333333333336,34892.0,1090.845849176989,1158.0,10600.0,1766.6666666666667,2000.0,258.19888974716116,0.0,0.05297616072740778,0.144992753622558,0.869956521735348,0.04608695652153875,0.059681895495220016,0,0,0.22752098961915698,Tidak Default,Tidak Default
Male,University,Married,31-40,High,180000.0,40,-1,-1,-1,-1,-1,-1,3071.0,5630.0,9040.0,1288.0,1419.0,2385.0,5639.0,9044.0,1290.0,1421.0,2386.0,1964.0,0,0.0,0,0,0,0,22833.0,3805.5,9040.0,3010.624171164511,686.0,21744.0,3624.0,9044.0,3099.2139003302113,3675.0,0.9523058730367316,0.02114166666654921,0.12684999999929528,0.12079999999932889,1.8362097030816642,0,0,0.27329986383908406,Tidak Default,Tidak Default
Male,University,Single,20-30,Very High,310000.0,24,0,0,0,0,0,0,165477.0,167227.0,103601.0,102895.0,101017.0,95530.0,6000.0,4500.0,4348.0,3407.0,4000.0,4000.0,0,0.0,0,0,0,0,735747.0,122624.5,167227.0,33993.712570120966,69947.0,26255.0,4375.833333333333,6000.0,880.3691081964805,2000.0,0.03568482100499807,0.3955629032245304,2.3733774193471824,0.08469354838682357,0.036258815424280964,0,0,0.21168701256959657,Tidak Default,Tidak Default
Female,University,Married,41-50,Very High,360000.0,42,0,0,0,0,0,0,118368.0,124934.0,131328.0,137605.0,140729.0,146194.0,10000.0,10000.0,10000.0,5500.0,8000.0,6000.0,0,0.0,0,0,0,0,799158.0,133193.0,146194.0,10361.013193698771,-27826.0,49500.0,8250.0,10000.0,2091.650066335189,4000.0,0.06194019205205736,0.3699805555545278,2.219883333327167,0.13749999999961804,0.08448229251077587,0,0,0.1899525268361473,Tidak Default,Tidak Default
Female,High School,Single,20-30,Medium,130000.0,23,-1,0,0,0,0,0,5719.0,15578.0,19887.0,11659.0,11735.0,8541.0,10000.0,5000.0,2000.0,2000.0,2000.0,1000.0,0,0.0,0,0,0,0,73119.0,12186.5,19887.0,5027.9281518335165,-2822.0,22000.0,3666.6666666666665,10000.0,3386.246693120079,9000.0,0.3008793883901465,0.0937423076915866,0.5624538461495197,0.16923076922946748,1.7485574398061623,0,0,0.24077492395531436,Tidak Default,Tidak Default
Female,University,Married,31-40,Very High,330000.0,37,-2,-2,-2,-2,-2,-2,2148.0,0.0,3080.0,3119.0,0.0,7255.0,0.0,3080.0,3119.0,0.0,7255.0,9060.0,0,0.0,0,0,0,0,15602.0,2600.3333333333335,7255.0,2679.2942851927755,-5107.0,22514.0,3752.3333333333335,9060.0,3727.013639184416,-9060.0,1.4430201255324304,0.007879797979774101,0.04727878787864461,0.06822424242403569,0.0,0,0,0.2902563519914695,Tidak Default,Tidak Default
Female,University,Single,20-30,Very High,300000.0,24,0,0,0,-1,-1,-1,26158.0,25673.0,14290.0,7490.0,2962.0,0.0,5673.0,7000.0,7490.0,2962.0,0.0,0.0,0,0.0,0,0,0,0,76573.0,12762.166666666666,26158.0,11271.061607793059,26158.0,23125.0,3854.1666666666665,7490.0,3374.281222225952,5673.0,0.30199939926211594,0.04254055555541375,0.2552433333324825,0.07708333333307639,0.21687437876684476,0,0,0.2171430301669165,Tidak Default,Tidak Default
Female,University,Single,31-40,Medium,80000.0,31,0,0,2,0,0,2,51160.0,54207.0,52775.0,53906.0,60099.0,61402.0,4500.0,0.0,2000.0,7100.0,2400.0,0.0,2,0.6666666666666666,0,2,2,1,333549.0,55591.5,61402.0,4157.1163442944435,-10242.0,16000.0,2666.6666666666665,7100.0,2747.8476425498316,4500.0,0.04796896408009627,0.6948937499913139,4.1693624999478835,0.1999999999975,0.08795934323518453,0,1,0.6164611763922856,Tidak Default,Default
Female,University,Married,31-40,Low,50000.0,34,0,0,0,0,-2,-2,2791.0,4563.0,5000.0,0.0,0.0,0.0,2000.0,1200.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,12354.0,2059.0,5000.0,2373.7634254491327,2791.0,3200.0,533.3333333333334,2000.0,864.0987597877147,2000.0,0.25902541684806335,0.041179999999176396,0.2470799999950584,0.06399999999872,0.7165890359309964,0,0,0.4221187859782577,Tidak Default,Tidak Default
Male,High School,Single,31-40,Low,10000.0,31,0,0,2,0,0,0,10119.0,10188.0,9089.0,9271.0,9618.0,8516.0,3000.0,0.0,295.0,459.0,1500.0,2000.0,2,0.3333333333333333,0,1,1,1,56801.0,9466.833333333334,10188.0,640.850502587512,1603.0,7254.0,1209.0,3000.0,1164.2697281987537,1000.0,0.12770901920515995,0.946683333238665,5.68009999943199,0.72539999992746,0.29647198336827035,0,1,0.6170172412866904,Tidak Default,Default
Female,Graduate School,Single,20-30,Medium,90000.0,26,0,0,0,0,0,0,32154.0,33521.0,34443.0,31223.0,31723.0,32505.0,1888.0,1810.0,1300.0,1152.0,1310.0,1197.0,0,0.0,0,0,0,0,195569.0,32594.833333333332,34443.0,1193.1411344290611,-351.0,8657.0,1442.8333333333333,1888.0,321.2627688772334,691.0,0.04426570673243579,0.36216481481079077,2.1729888888647446,0.09618888888782014,0.058717422402851355,0,0,0.24860910182912782,Tidak Default,Tidak Default
Female,University,Married,41-50,High,230000.0,42,-2,-2,-2,-2,-2,-1,7906.0,2131.0,5733.0,4292.0,4694.0,4709.0,2138.0,5756.0,4303.0,4711.0,4741.0,6037.0,0,0.0,0,0,0,0,29465.0,4910.833333333333,7906.0,1889.1883354146212,3197.0,27686.0,4614.333333333333,6037.0,1384.3357492554567,-3899.0,0.9396232818279442,0.021351449275269486,0.12810869565161692,0.12037391304295489,0.27042752336574405,0,0,0.26978350421234365,Tidak Default,Tidak Default
Male,High School,Married,60+,High,230000.0,61,2,2,-2,-2,-2,-2,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.6666666666666666,2,2,2,1,2500.0,416.6666666666667,2500.0,1020.6207261596575,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018115942028906742,0.010869565217344045,0.0,0.0,1,1,0.8444678485953745,Default,Default
Male,Graduate School,Single,20-30,High,210000.0,29,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.5655787906376357,Default,Tidak Default
Female,Graduate School,Single,20-30,Low,20000.0,23,0,0,0,0,0,0,17165.0,18387.0,19573.0,19504.0,19642.0,20128.0,1500.0,1600.0,700.0,1000.0,1000.0,1000.0,0,0.0,0,0,0,0,114399.0,19066.5,20128.0,1093.9244489451728,-2963.0,6800.0,1133.3333333333333,1600.0,344.4802848737017,500.0,0.059441079029891514,0.9533249999523338,5.719949999714002,0.339999999983,0.0873871249584977,0,0,0.38215833905767643,Tidak Default,Tidak Default
Male,Graduate School,Single,41-50,Medium,70000.0,50,0,0,0,0,0,0,56551.0,34489.0,32669.0,31429.0,31749.0,21385.0,1900.0,1630.0,890.0,1300.0,762.0,1000.0,0,0.0,0,0,0,0,208272.0,34712.0,56551.0,11647.591047079219,35166.0,7482.0,1247.0,1900.0,447.1219073138779,900.0,0.03592417607726471,0.49588571427863026,2.9753142856717814,0.10688571428418736,0.03359799119319556,0,0,0.2653374090410134,Tidak Default,Tidak Default
Female,Graduate School,Married,41-50,High,150000.0,45,0,0,0,0,0,0,123580.0,126136.0,128709.0,131292.0,134011.0,136711.0,3575.0,3647.0,3678.0,3793.0,3835.0,3952.0,0,0.0,0,0,0,0,780439.0,130073.16666666667,136711.0,4910.730349618748,-13131.0,22480.0,3746.6666666666665,3952.0,138.72947295606173,-377.0,0.028804301168920562,0.8671544444386634,5.2029266666319804,0.14986666666566756,0.028928629227796338,0,0,0.2782579847456317,Tidak Default,Tidak Default
Male,University,Single,20-30,High,160000.0,24,0,0,0,0,0,0,76054.0,73992.0,73246.0,71321.0,141494.0,72913.0,3275.0,3000.0,3000.0,3000.0,3500.0,2500.0,0,0.0,0,0,0,0,509020.0,84836.66666666667,141494.0,27799.230476160064,3141.0,18275.0,3045.8333333333335,3500.0,335.5654431950147,775.0,0.035902322109080384,0.5302291666633527,3.1813749999801164,0.11421874999928612,0.04306150892730085,0,0,0.24775440137523996,Tidak Default,Tidak Default
Female,High School,Single,31-40,High,200000.0,37,-2,-2,-2,-2,-2,-2,3938.0,8556.0,4846.0,807.0,2183.0,210.0,8576.0,4850.0,1047.0,2183.0,210.0,0.0,0,0.0,0,0,0,0,20540.0,3423.3333333333335,8556.0,3077.085222522552,3728.0,16866.0,2811.0,8576.0,3333.6390926433533,8576.0,0.8211295033680073,0.017116666666581085,0.1026999999994865,0.08432999999957835,2.1777552051351563,0,0,0.27219042277028704,Tidak Default,Tidak Default
Female,University,Married,20-30,Medium,90000.0,25,0,0,0,0,0,0,87525.0,89052.0,85807.0,68186.0,69011.0,70341.0,4200.0,3000.0,3000.0,3000.0,2600.0,3000.0,0,0.0,0,0,0,0,469922.0,78320.33333333333,89052.0,10089.42907535737,17184.0,18800.0,3133.3333333333335,4200.0,546.5040408511785,1200.0,0.040006639399645036,0.8702259259162568,5.221355555497541,0.20888888888656792,0.04798628963098559,1,0,0.27988871584875735,Default,Tidak Default
Female,University,Single,41-50,Low,30000.0,47,2,2,2,2,2,2,15089.0,16039.0,17080.0,17302.0,17521.0,17893.0,1500.0,1600.0,800.0,800.0,800.0,800.0,2,2.0,2,6,6,1,100924.0,16820.666666666668,17893.0,1053.4679238907402,-2804.0,6300.0,1050.0,1600.0,388.58718455450895,700.0,0.062423209543196634,0.5606888888701993,3.3641333332211953,0.209999999993,0.09941016633975676,1,1,0.9243664966102171,Default,Default
Female,University,Single,20-30,Low,30000.0,25,0,0,0,0,0,0,21020.0,21207.0,21403.0,21074.0,21289.0,21425.0,2000.0,2000.0,1500.0,2000.0,1000.0,1000.0,0,0.0,0,0,0,0,127418.0,21236.333333333332,21425.0,167.4271981091085,-405.0,9500.0,1583.3333333333333,2000.0,491.59604012508754,1000.0,0.07455775479073162,0.7078777777541818,4.247266666525091,0.3166666666561111,0.09514747858729079,1,0,0.37965024358831856,Default,Tidak Default
Female,High School,Married,41-50,High,230000.0,45,0,0,0,0,0,0,15160.0,14513.0,15221.0,16501.0,10283.0,9086.0,1500.0,3000.0,3000.0,1000.0,1000.0,2140.0,0,0.0,0,0,0,0,80764.0,13460.666666666666,16501.0,3019.0333993956856,6074.0,11640.0,1940.0,3000.0,921.737489744233,-640.0,0.14412361943261698,0.05852463768090496,0.35114782608542977,0.050608695651953875,0.09894459102249706,0,0,0.23436305529536577,Tidak Default,Tidak Default
Female,University,Married,41-50,Very High,280000.0,49,2,2,2,0,0,0,28788.0,31315.0,30529.0,33562.0,34557.0,35600.0,3315.0,0.0,3562.0,1557.0,1600.0,3175.0,2,1.0,2,3,3,1,194351.0,32391.833333333332,35600.0,2606.411434648541,-6812.0,13209.0,2201.5,3562.0,1390.131612474157,140.0,0.06796466187429977,0.11568511904720588,0.6941107142832353,0.04717499999983152,0.11515214672380325,0,1,0.8987242059147967,Tidak Default,Default
Female,University,Married,31-40,High,200000.0,34,0,0,0,-1,-1,-2,4798.0,4490.0,5366.0,2141.0,0.0,0.0,1125.0,1000.0,2141.0,0.0,0.0,0.0,0,0.0,0,0,0,0,16795.0,2799.1666666666665,5366.0,2430.9149237821275,4798.0,4266.0,711.0,2141.0,873.6566831427549,1125.0,0.25400416789199143,0.013995833333263354,0.08397499999958012,0.021329999999893347,0.23447269690819658,0,0,0.3163039439969478,Tidak Default,Tidak Default
